Source,Target,Type,Id,Label,timeset,Weight,action
276,344,Directed,3476,text_reply,,2,text_reply
444,181,Directed,3477,text_reply,,1,text_reply
87,300,Directed,3478,text_reply,,3,text_reply
300,87,Directed,3479,text_reply,,9,text_reply
300,75,Directed,3480,text_reply,,1,text_reply
220,181,Directed,3482,text_reply,,1,text_reply
54,220,Directed,3484,text_reply,,1,text_reply
300,188,Directed,3486,text_reply,,1,text_reply
87,82,Directed,3487,text_reply,,1,text_reply
54,273,Directed,3493,text_reply,,1,text_reply
300,181,Directed,3495,text_reply,,3,text_reply
16,441,Directed,3496,invite_members,,1,invite_members
3,369,Directed,3497,invite_members,,1,invite_members
181,97,Directed,3498,text_reply,,1,text_reply
239,5,Directed,3500,text_reply,,1,text_reply
239,344,Directed,3501,text_reply,,2,text_reply
54,239,Directed,3502,text_reply,,1,text_reply
277,465,Directed,3504,text_reply,,2,text_reply
465,277,Directed,3505,text_reply,,1,text_reply
176,254,Directed,3511,text_reply,,1,text_reply
273,300,Directed,3512,text_reply,,4,text_reply
300,273,Directed,3516,text_reply,,1,text_reply
340,207,Directed,3517,text_reply,,1,text_reply
279,87,Directed,3518,text_reply,,4,text_reply
107,279,Directed,3519,text_reply,,7,text_reply
181,280,Directed,3521,text_reply,,1,text_reply
340,279,Directed,3522,text_reply,,2,text_reply
465,107,Directed,3527,text_reply,,1,text_reply
344,465,Directed,3528,text_reply,,1,text_reply
87,207,Directed,3530,text_reply,,1,text_reply
87,279,Directed,3531,text_reply,,2,text_reply
181,434,Directed,3532,text_reply,,1,text_reply
273,80,Directed,3533,text_reply,,1,text_reply
176,279,Directed,3535,text_reply,,5,text_reply
82,279,Directed,3536,text_reply,,3,text_reply
82,176,Directed,3538,text_reply,,2,text_reply
176,82,Directed,3539,text_reply,,1,text_reply
279,107,Directed,3546,text_reply,,1,text_reply
279,176,Directed,3547,text_reply,,2,text_reply
279,279,Directed,3549,text_reply,,2,text_reply
279,225,Directed,3551,text_reply,,3,text_reply
279,273,Directed,3554,text_reply,,3,text_reply
181,279,Directed,3555,text_reply,,3,text_reply
279,181,Directed,3556,text_reply,,2,text_reply
273,225,Directed,3562,text_reply,,1,text_reply
273,273,Directed,3563,text_reply,,1,text_reply
273,279,Directed,3566,text_reply,,3,text_reply
429,470,Directed,3567,text_reply,,1,text_reply
47,279,Directed,3568,text_reply,,1,text_reply
403,47,Directed,3569,text_reply,,1,text_reply
279,47,Directed,3570,text_reply,,1,text_reply
211,279,Directed,3576,text_reply,,1,text_reply
211,181,Directed,3577,text_reply,,1,text_reply
279,212,Directed,3578,text_reply,,2,text_reply
477,212,Directed,3579,text_reply,,2,text_reply
