Source,Target,Type,Id,Label,timeset,Weight,action
301,304,Directed,11275,text_reply,,1,text_reply
128,118,Directed,11277,text_reply,,1,text_reply
301,256,Directed,11280,text_reply,,8,text_reply
256,232,Directed,11303,text_reply,,1,text_reply
304,118,Directed,11332,text_reply,,1,text_reply
103,301,Directed,11334,text_reply,,1,text_reply
118,302,Directed,11335,text_reply,,1,text_reply
302,118,Directed,11336,text_reply,,1,text_reply
180,128,Directed,11342,text_reply,,1,text_reply
133,128,Directed,11343,text_reply,,1,text_reply
128,133,Directed,11344,text_reply,,1,text_reply
118,242,Directed,11345,text_reply,,1,text_reply
32,301,Directed,11350,text_reply,,1,text_reply
301,32,Directed,11352,text_reply,,1,text_reply
51,239,Directed,11359,text_reply,,1,text_reply
301,194,Directed,11360,text_reply,,1,text_reply
139,51,Directed,11362,text_reply,,1,text_reply
139,194,Directed,11363,text_reply,,1,text_reply
301,139,Directed,11378,text_reply,,4,text_reply
139,137,Directed,11384,text_reply,,1,text_reply
139,70,Directed,11386,text_reply,,1,text_reply
301,137,Directed,11387,text_reply,,1,text_reply
139,232,Directed,11393,text_reply,,2,text_reply
140,256,Directed,11401,text_reply,,1,text_reply
256,140,Directed,11402,text_reply,,1,text_reply
301,214,Directed,11404,text_reply,,1,text_reply
139,214,Directed,11406,text_reply,,2,text_reply
253,140,Directed,11414,text_reply,,1,text_reply
253,301,Directed,11418,text_reply,,1,text_reply
185,143,Directed,11421,text_reply,,1,text_reply
133,99,Directed,11425,text_reply,,1,text_reply
51,40,Directed,11435,text_reply,,1,text_reply
305,105,Directed,11437,text_reply,,2,text_reply
305,100,Directed,11438,text_reply,,1,text_reply
105,305,Directed,11439,text_reply,,2,text_reply
23,118,Directed,11440,text_reply,,1,text_reply
128,30,Directed,11441,invite_members,,1,invite_members
106,305,Directed,11444,text_reply,,2,text_reply
23,105,Directed,11448,text_reply,,1,text_reply
83,301,Directed,11453,text_reply,,5,text_reply
241,4,Directed,11460,invite_members,,1,invite_members
126,232,Directed,11461,text_reply,,1,text_reply
175,232,Directed,11462,text_reply,,1,text_reply
232,133,Directed,11487,text_reply,,1,text_reply
83,232,Directed,11488,text_reply,,1,text_reply
